"","geoNetwork.country","fullVisitorId","channelGrouping","fullVisitorId.1","device.browser","device.operatingSystem","device.deviceCategory","geoNetwork.continent","geoNetwork.subContinent","geoNetwork.country.1","trafficSource.source","trafficSource.medium","totals.hits","totals.pageviews","date","trafficSource.adContent","device.isMobile","avgGDP","gni2017","gni_cat","totals.transactionRevenue","summedRevenue","summedRevenue_log","totals.transactionRevenue_log"
"496","United States",5303631326340222976,"Organic Search",5303631326340222976,"Chrome","Windows","desktop","Americas","Northern America","United States","Other","organic",88,63,20170501,"","False",60269.2179913037,59460,"High income",216430000,216430000,19.1927777274907,19.1927777274907
"497","United States",2402527199731150848,"Direct",2402527199731150848,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","(direct)","(none)",24,20,20170515,"","False",60269.2179913037,59460,"High income",227540000,548600000,20.1228801364678,19.2428366050758
"500","United States",2405008838140625408,"Organic Search",2405008838140625408,"Chrome","Windows","desktop","Americas","Northern America","United States","google","organic",10,10,20161209,"","False",60269.2179913037,59460,"High income",18990000,18990000,16.7594230827885,16.7594230827885
"501","United States",2411322974724385792,"Referral",2411322974724385792,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",16,13,20161209,"","False",60269.2179913037,59460,"High income",19190000,19190000,16.7698998679839,16.7698998679839
"502","United States",2424840844499220480,"Organic Search",2424840844499220480,"Chrome","Windows","desktop","Americas","Northern America","United States","google","organic",42,32,20161118,"","False",60269.2179913037,59460,"High income",231920000,231920000,19.2619030425777,19.2619030425777
"503","United States",2432203658822493184,"Referral",2432203658822493184,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",15,13,20161216,"","False",60269.2179913037,59460,"High income",19190000,19190000,16.7698998679839,16.7698998679839
"504","United States",2446685875964480000,"Organic Search",2446685875964480000,"Safari","iOS","desktop","Americas","Northern America","United States","google","organic",44,37,20161130,"","False",60269.2179913037,59460,"High income",507450000,507450000,20.0449087418591,20.0449087418591
"505","United States",2489008241573550080,"Organic Search",2489008241573550080,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",12,12,20170616,"","False",60269.2179913037,59460,"High income",159500000,159500000,18.8875544801892,18.8875544801892
"506","United States",2503504680943602688,"Direct",2503504680943602688,"Safari","iOS","tablet","Americas","Northern America","United States","(direct)","(none)",15,12,20161130,"","True",60269.2179913037,59460,"High income",39980000,39980000,17.5038898870365,17.5038898870365
"507","United States",2513134404212327936,"Referral",2513134404212327936,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",36,26,20170113,"","False",60269.2179913037,59460,"High income",146940000,146940000,18.8055348981564,18.8055348981564
"508","United States",2518447979646500864,"Organic Search",2518447979646500864,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",55,40,20160820,"","False",60269.2179913037,59460,"High income",69150000,69150000,18.051788616075,18.051788616075
"509","United States",2528617155272094720,"Referral",2528617155272094720,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",89,66,20161213,"","False",60269.2179913037,59460,"High income",220720000,220720000,19.2124054878733,19.2124054878733
"510","United States",2535119751950225920,"Referral",2535119751950225920,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",38,28,20170529,"","False",60269.2179913037,59460,"High income",40770000,40770000,17.5234570747954,17.5234570747954
"511","United States",2542663761229463040,"Referral",2542663761229463040,"Chrome","Windows","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",24,19,20161129,"","False",60269.2179913037,59460,"High income",43960000,43960000,17.5987906874997,17.5987906874997
"512","United States",2544471402172631040,"Referral",2544471402172631040,"Chrome","iOS","desktop","Americas","Northern America","United States","Other","referral",16,14,20170621,"","False",60269.2179913037,59460,"High income",19190000,19190000,16.7698998679839,16.7698998679839
"513","United States",2546464604912220672,"Referral",2546464604912220672,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","Other","referral",42,31,20161129,"","False",60269.2179913037,59460,"High income",376260000,778350000,20.4726868524461,19.7457909517473
"515","United States",2548634172843791360,"Organic Search",2548634172843791360,"Other","Windows","desktop","Americas","Northern America","United States","google","organic",18,15,20161123,"","False",60269.2179913037,59460,"High income",18990000,18990000,16.7594230827885,16.7594230827885
"516","United States",2553957087129235456,"Referral",2553957087129235456,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",42,35,20170126,"","False",60269.2179913037,59460,"High income",53560000,53560000,17.7963130787872,17.7963130787872
"517","United States",2558254017558849024,"Referral",2558254017558849024,"Chrome","Windows","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",20,16,20170501,"","False",60269.2179913037,59460,"High income",74660000,74660000,18.1284550314507,18.1284550314507
"518","United States",2562758545519501312,"Direct",2562758545519501312,"Chrome","iOS","desktop","Americas","Northern America","United States","(direct)","(none)",25,24,20170501,"","False",60269.2179913037,59460,"High income",33590000,33590000,17.3297389615885,17.3297389615885
"519","United States",2584325239090818560,"Paid Search",2584325239090818560,"Safari","iOS","mobile","Americas","Northern America","United States","google","cpc",21,18,20170617,"Swag with Google Logos","True",60269.2179913037,59460,"High income",10990000,10990000,16.2124963263798,16.2124963263798
"520","United States",2586051974603380736,"Referral",2586051974603380736,"Chrome","Linux","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",21,17,20161209,"","False",60269.2179913037,59460,"High income",30260000,30260000,17.2253372663245,17.2253372663245
"521","United States",2586807659986814464,"Organic Search",2586807659986814464,"Other","Windows","desktop","Americas","Northern America","United States","google","organic",43,32,20161130,"","False",60269.2179913037,59460,"High income",33960000,33960000,17.3406939194074,17.3406939194074
"522","United States",2592638729105052160,"Direct",2592638729105052160,"Chrome","iOS","desktop","Americas","Northern America","United States","(direct)","(none)",30,24,20170113,"","False",60269.2179913037,59460,"High income",51960000,51960000,17.7659847497667,17.7659847497667
"523","United States",2624822252903671808,"Referral",2624822252903671808,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",15,13,20161213,"","False",60269.2179913037,59460,"High income",7190000,7190000,15.7882017296972,15.7882017296972
"524","United States",2625348375324306432,"Referral",2625348375324306432,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",37,28,20160816,"","False",60269.2179913037,59460,"High income",67230000,67230000,18.0236301344452,18.0236301344452
"525","United States",2647789776870473216,"Organic Search",2647789776870473216,"Chrome","Windows","desktop","Americas","Northern America","United States","google","organic",20,17,20161129,"","False",60269.2179913037,59460,"High income",18990000,18990000,16.7594230827885,16.7594230827885
"526","United States",2658678838785413120,"Referral",2658678838785413120,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",39,28,20170623,"","False",60269.2179913037,59460,"High income",31490000,31490000,17.2651805930772,17.2651805930772
"527","United States",2665204442613686784,"Organic Search",2665204442613686784,"Safari","iOS","mobile","Americas","Northern America","United States","google","organic",23,20,20170623,"","True",60269.2179913037,59460,"High income",13290000,13290000,16.4025224306894,16.4025224306894
"528","United States",5531566199556647936,"Referral",5531566199556647936,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",64,50,20161213,"","False",60269.2179913037,59460,"High income",210360000,210360000,19.1643309066854,19.1643309066854
"529","United States",2691780862090038272,"Direct",2691780862090038272,"Chrome","iOS","desktop","Americas","Northern America","United States","(direct)","(none)",14,13,20170501,"","False",60269.2179913037,59460,"High income",100770000,100770000,18.4283512502566,18.4283512502566
"530","United States",2712138254756572672,"Direct",2712138254756572672,"Chrome","Android","mobile","Americas","Northern America","United States","(direct)","(none)",25,18,20161209,"","True",60269.2179913037,59460,"High income",3.5e+08,3.5e+08,19.6734437124477,19.6734437124477
"531","United States",2718811501718036992,"Referral",2718811501718036992,"Chrome","Windows","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",43,27,20170613,"","False",60269.2179913037,59460,"High income",91370000,91370000,18.3304277549748,18.3304277549748
"532","United States",2752688798072608256,"Referral",2752688798072608256,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",81,62,20161123,"","False",60269.2179913037,59460,"High income",415400000,415400000,19.8447524694063,19.8447524694063
"533","United States",2765600170836507648,"Organic Search",2765600170836507648,"Other","Windows","desktop","Americas","Northern America","United States","Other","organic",17,16,20170630,"","False",60269.2179913037,59460,"High income",15390000,15390000,16.5492285058151,16.5492285058151
"534","United States",2805355288930230272,"Referral",2805355288930230272,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",18,15,20170617,"","False",60269.2179913037,59460,"High income",44790000,44790000,17.6174954581835,17.6174954581835
"535","United States",2828987368496366080,"Referral",2828987368496366080,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",79,55,20160811,"","False",60269.2179913037,59460,"High income",96550000,96550000,18.3855715668388,18.3855715668388
